,Unnamed: 0,country,number,item,item_id,wikidata_description_x,pageid_y,wikidata_description_y,pageid_x.1,wikidata_description_x.1,pageid_y.1,wikidata_description_y.1,pageid_x.1.1,wikidata_description_x.1.1,pageid_y.1.1,wikidata_description_y.1.1,pageid_x,wikidata_description_x.1.1.1,shortform,pageid_y.1.1.1,wikidata_description_y.1.1.1,pageid_x.1.1.1,wikidata_description_x.1.1.1.1,pageid_y.1.1.1.1,wikidata_description_y.1.1.1.1,pageid,wikidata_description
1366,1363,United Kingdom,148,Virginia Woolf,http://www.wikidata.org/entity/Q40909,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,wd:Q40909,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness,32742,English modernist writer known for use of stream of consciousness
1367,1364,United Kingdom,137,Theresa May,http://www.wikidata.org/entity/Q264766,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),wd:Q264766,351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956),351873,former prime minister of the United Kingdom (born 1956)
1368,1366,United Kingdom,132,Charlotte Rampling,http://www.wikidata.org/entity/Q234679,British actress,476099,British actress,476099,British actress,476099,British actress,476099,British actress,476099,British actress,476099,British actress,wd:Q234679,476099,British actress,476099,British actress,476099,British actress,476099,British actress
1369,1368,United Kingdom,127,Elizabeth Taylor,http://www.wikidata.org/entity/Q34851,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),wd:Q34851,42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011)
1370,1391,United States of America,127,Elizabeth Taylor,http://www.wikidata.org/entity/Q34851,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),wd:Q34851,42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011),42357,British-American actress (1932-2011)
1371,1369,United Kingdom,125,"Diana, Princess of Wales",http://www.wikidata.org/entity/Q9685,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",wd:Q9685,24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)",24095,"first wife of Charles, Prince of Wales (1961-1997)"
1372,1371,United Kingdom,123,George Eliot,http://www.wikidata.org/entity/Q131333,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",wd:Q131333,13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)",13049,"English novelist, essayist and translator (1819-1880)"
1373,1372,United Kingdom,121,Kate Winslet,http://www.wikidata.org/entity/Q202765,English actress,52707,English actress,52707,English actress,52707,English actress,52707,English actress,52707,English actress,52707,English actress,wd:Q202765,52707,English actress,52707,English actress,52707,English actress,52707,English actress
1374,1373,United Kingdom,120,Adele,http://www.wikidata.org/entity/Q23215,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter,wd:Q23215,13041163,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter,13041163,English singer and songwriter
1375,1374,United Kingdom,117,Mary Shelley,http://www.wikidata.org/entity/Q47152,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851),wd:Q47152,27885687,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851),27885687,English writer (1797-1851)
1376,1375,United Kingdom,115,Amy Winehouse,http://www.wikidata.org/entity/Q15897,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter,wd:Q15897,939583,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter,939583,British singer and songwriter
1377,1376,United States of America,218,Marilyn Monroe,http://www.wikidata.org/entity/Q4616,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",wd:Q4616,19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)",19318,"American actress, model, and singer (1926-1962)"
1378,1378,United States of America,179,Lady Gaga,http://www.wikidata.org/entity/Q19848,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",wd:Q19848,17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress",17782843,"American singer, songwriter, and actress"
1379,1379,United States of America,175,Hillary Clinton,http://www.wikidata.org/entity/Q6294,American politician,5043192,American politician,5043192,American politician,5043192,American politician,5043192,American politician,5043192,American politician,5043192,American politician,wd:Q6294,5043192,American politician,5043192,American politician,5043192,American politician,5043192,American politician
1380,1380,United States of America,170,Madonna,http://www.wikidata.org/entity/Q1744,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter,wd:Q1744,142056,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter,142056,American singer and songwriter
1381,1382,United States of America,148,Selena Gomez,http://www.wikidata.org/entity/Q83287,American singer and actress,6844407,American singer and actress,6844407,American singer and actress,6844407,American singer and actress,6844407,American singer and actress,6844407,American singer and actress,6844407,American singer and actress,wd:Q83287,6844407,American singer and actress,6844407,American singer and actress,6844407,American singer and actress,6844407,American singer and actress
1382,1383,United States of America,147,Helen Keller,http://www.wikidata.org/entity/Q38203,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",wd:Q38203,14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)",14254,"U.S. author and political activist for women's suffrage, labor rights, socialism, and antimilitarism; the 1st deaf-blind person to earn a bachelor's degree (1880-1968)"
1383,1385,United States of America,138,Judy Garland,http://www.wikidata.org/entity/Q11637,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),wd:Q11637,58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969),58719,American actress and singer (1922-1969)
1384,1386,United States of America,138,Kamala Harris,http://www.wikidata.org/entity/Q10853588,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,wd:Q10853588,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States,3120522,49th and current vice president of the United States
1385,1387,United States of America,135,Britney Spears,http://www.wikidata.org/entity/Q11975,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",wd:Q11975,3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer",3382,"American singer, songwriter, and dancer"
1386,1388,United States of America,132,Beyoncé,http://www.wikidata.org/entity/Q36153,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman,wd:Q36153,83688,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman,83688,american artist and businesswoman
1387,1389,United States of America,130,Emily Dickinson,http://www.wikidata.org/entity/Q4441,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886),wd:Q4441,159275,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886),159275,American poet (1830-1886)
