,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
1333,United States of America,139,Juneau,http://www.wikidata.org/entity/Q29445,wd:Q29445,87469,"city in and state capital of Alaska, United States","The City and Borough of Juneau, more commonly known simply as Juneau ( JOO-noh; Tlingit: Dzánti K'ihéeni [ˈtsʌ́ntʰɪ̀ kʼɪ̀ˈhíːnɪ̀]), is the capital city of the state of Alaska. Located in the Gastineau Channel and the Alaskan panhandle, it is a unified municipality and the second-largest city in the United States by area. Juneau was named the capital of Alaska in 1906, when the government of what was then the District of Alaska was moved from Sitka as dictated by the U.S. Congress in 1900. The municipality unified on July 1, 1970, when the city of Juneau merged with the city of Douglas and the surrounding Greater Juneau Borough to form the current municipality, which is larger by area than both Rhode Island and Delaware.
Downtown Juneau (58°18′00″N 134°24′58″W) is nestled at the base of Mount Juneau and across the channel from Douglas Island. As of the 2020 census, the City and Borough had a population of 32,255, making it the third-most populous city in Alaska after Anchorage and Fairbanks. Juneau experiences a daily influx of roughly 6,000 people from visiting cruise ships between the months of May and September.The city is named after a gold prospector from Quebec, Joe Juneau, though the place was for a time called Rockwell and then Harrisburg (after Juneau's co-prospector, Richard Harris). The Tlingit name of the town is Dzántik'i Héeni (""Base of the Flounder's River,"" dzánti 'flounder,' –kʼi 'base,' héen 'river'), and Auke Bay just north of Juneau proper is called Áak'w (""Little lake,"" áa 'lake,' -kʼ 'diminutive') in Tlingit. The Taku River, just south of Juneau, was named after the cold t'aakh wind, which occasionally blows down from the mountains.
Juneau is unique among the 49 U.S. capitals on mainland North America in that there are no roads connecting the city to the rest of the state nor North America. Honolulu, Hawaii, is the only other state capital not connected by road to the rest of North America. The absence of a road network is due to the extremely rugged terrain surrounding the city. This in turn makes Juneau a de facto island city in terms of transportation, since all goods coming in and out must go by plane or boat, in spite of the city's location on the Alaskan mainland. Downtown Juneau sits at sea level, with tides averaging 16 feet (5 m), below steep mountains about 3,500 to 4,000 feet (1,100 to 1,200 m) high. Atop these mountains is the Juneau Icefield, a large ice mass from which about 30 glaciers flow; two of these, the Mendenhall Glacier and the Lemon Creek Glacier, are visible from the local road system. The Mendenhall glacier has been gradually retreating; its front face is declining in width and height.
The Alaska State Capitol in downtown Juneau was built as the Federal and Territorial Building in 1931. Prior to statehood, it housed federal government offices, the federal courthouse and a post office. It also housed the territorial legislature and many other territorial offices, including that of the governor. Today, Juneau remains the home of the state legislature and the offices of the governor and lieutenant governor. Some other executive branch offices have moved elsewhere in the state.","https://en.wikipedia.org/wiki/Juneau,_Alaska"
1353,Uruguay,61,Colonia del Sacramento,http://www.wikidata.org/entity/Q56064,wd:Q56064,529783,"City in Uruguay, departmental capital of Colonia","Colonia del Sacramento (Spanish: [koˈlonja ðel sakɾaˈmento] (listen); Portuguese: Colónia do Sacramento) is a city in southwestern Uruguay, by the Río de la Plata, facing Buenos Aires, Argentina. It is one of the oldest towns in Uruguay and capital of the Colonia Department. It has a population of around 27,000.
Its historic quarter is a UNESCO World Heritage Site. Modern Colonia del Sacramento produces textiles and has a free trade zone, in addition to a polytechnic centre and various government buildings.

",https://en.wikipedia.org/wiki/Colonia_del_Sacramento
1371,Uzbekistan,74,Khiva,http://www.wikidata.org/entity/Q486195,wd:Q486195,335261,city in Uzbekistan,"Khiva (Uzbek: Xiva/Хива, خىۋا; Persian: خیوه, Xīveh; alternative or historical names include Kheeva, Khorasam, Khoresm, Khwarezm, Khwarizm, Khwarazm, Chorezm, Arabic: خوارزم and Persian: خوارزم) is a district-level city of approximately 93,000 people in Xorazm Region, Uzbekistan. According to archaeological data, the city was established around 1500 years ago. It is the former capital of Khwarezmia, the Khanate of Khiva, and the Khorezm People's Soviet Republic. Itchan Kala in Khiva was the first site in Uzbekistan to be inscribed in the World Heritage List (1991). The astronomer, historian and polymath, Al-Biruni (973-1048 CE) was born in either Khiva or the nearby city of Kath.",https://en.wikipedia.org/wiki/Khiva
1375,Vanuatu,122,Port Vila,http://www.wikidata.org/entity/Q37806,wd:Q37806,57389,capital and largest city of Vanuatu,"Port Vila (French: Port-Vila), or simply Vila (English: ; French: Vila; Bislama: Vila [viˈla]), is the capital and largest city of Vanuatu and is on the island of Efate.
Its population in the last census (2009) was 44,040, an increase of 35% on the previous census result (29,356 in 1999). In 2009, the population of Port Vila formed 18.8% of the country's population, and 66.9% of the population of Efate.
On the south coast of the island of Efate, in Shefa Province, Port Vila is the economic and commercial centre of Vanuatu. The mayor is Erick Puyo Festa, of the Vanua'aku Pati, elected in January 2018; his deputy is Jenny Regenvanu, of the Graun mo Jastis Pati.On 13 March 2015, Port Vila bore extensive damage from Cyclone Pam.",https://en.wikipedia.org/wiki/Port_Vila
1376,Vatican City,313,Vatican City,http://www.wikidata.org/entity/Q237,wd:Q237,32408,"independent city-state enclaved within Rome, Italy under the sovereignty of the Holy See; world's smallest sovereign state since 1929","Vatican City ( (listen)), officially the Vatican City State (Italian: Stato della Città del Vaticano; Latin: Status Civitatis Vaticanae), is an independent city-state and enclave located within Rome, Italy. The Vatican City State, also known simply as the Vatican, became independent from Italy with the Lateran Treaty (1929), and it is a distinct territory under ""full ownership, exclusive dominion, and sovereign authority and jurisdiction"" of the Holy See, itself a sovereign entity of international law, which maintains the city state's temporal, diplomatic, and spiritual independence. With an area of 49 hectares (121 acres) and a population of about 825, it is the smallest state in the world by both area and population. As governed by the Holy See, the Vatican City State is an ecclesiastical or sacerdotal-monarchical state (a type of theocracy) ruled by the pope who is the bishop of Rome and head of the Catholic Church. The highest state functionaries are all Catholic clergy of various national origins. After the Avignon Papacy (1309–1377) the popes have mainly resided at the Apostolic Palace within what is now Vatican City, although at times residing instead in the Quirinal Palace in Rome or elsewhere.
The Holy See dates back to Early Christianity and is the principal episcopal see of the Catholic Church, which has approximately 1.329 billion baptised Catholic Christians in the world as of 2018 in the Latin Church and 23 Eastern Catholic Churches. The independent state of Vatican City, on the other hand, came into existence on 11 February 1929 by the Lateran Treaty between the Holy See and Italy, which spoke of it as a new creation, not as a vestige of the much larger Papal States (756–1870), which had previously encompassed much of central Italy.
Within Vatican City are religious and cultural sites such as St. Peter's Basilica, the Sistine Chapel, and the Vatican Museums. They feature some of the world's most famous paintings and sculptures. The unique economy of Vatican City is supported financially by donations from the faithful, by the sale of postage stamps and souvenirs, fees for admission to museums, and sales of publications.",https://en.wikipedia.org/wiki/Vatican_City
1377,Venezuela,42,Puerto Ayacucho,http://www.wikidata.org/entity/Q372920,wd:Q372920,1138216,city,"Puerto Ayacucho (Spanish pronunciation: [ˈpweɾto aʝaˈkutʃo]) is the capital and largest city of Amazonas State in Venezuela.  Puerto Ayacucho is located across the Orinoco River from the Colombian village of Casuarito.
The city was founded to facilitate the transport of goods past the Atures Rapids on the Orinoco River in the late 19th century (mostly rubber). Now the economy is supported by both national and international tourism. Also based here is the Venezuelan army and navy, conducting a continuous low level campaign against incursions and drug-runners from nearby Colombia. The climate is equatorial and the surrounding rainforests are some of the world's least explored and most untouched. The nearby forested mountains (tepuis) contain some of the world's least investigated microsystems.",https://en.wikipedia.org/wiki/Puerto_Ayacucho
1378,Vietnam,69,Phú Quốc,http://www.wikidata.org/entity/Q146695,wd:Q146695,1677899,provincial city of Kien Giang province,"Phú Quốc (Vietnamese: [fǔ kǔə̯k]) is the largest island in Vietnam. Phú Quốc and nearby islands, along with the distant Thổ Chu Islands, are part of Kiên Giang Province as Phú Quốc City, the island has a total area of 574 km2 (222 sq mi) and a permanent population of approximately 179,480 people. Located in the Gulf of Thailand, the island city of Phú Quốc includes the island proper and 21 smaller islets. Dương Đông ward is located on the west coast, and is also the administrative and largest town on the island. The other ward is An Thới on the southern tip of the island.
Its primary industries are fishing, agriculture, and a fast-growing tourism sector. Phú Quốc has achieved fast economic growth due to its current tourism boom. Many infrastructure projects have been carried out, including several five-star hotels and resorts. Phú Quốc International Airport is the hub connecting Phú Quốc with mainland Vietnam and other international destinations.
From March 2014, Vietnam allowed all foreign tourists to visit Phú Quốc visa-free for a period of up to 30 days. By 2017, the government of Vietnam planned to set up a Special Administrative Region which covered Phú Quốc Island and peripheral islets and upgrade it to a provincial city with special administration.
The historical Phú Quốc Prison was based here; the prison was built by French colonialists to detain captured Viet Cong and North Vietnamese soldiers.",https://en.wikipedia.org/wiki/Ph%C3%BA_Qu%E1%BB%91c
1379,Yemen,61,Shibam,http://www.wikidata.org/entity/Q192518,wd:Q192518,1865665,Town in Yemen,"Shibam Hadramawt (Arabic: شِبَام حَضْرَمَوْت, romanized: Shibām Ḥaḍramawt) is a town in Yemen. With about 7,000 inhabitants, it is the seat of the District of Shibam in the Governorate of Hadhramaut. Known for its mudbrick-made high-rise buildings, it is referred to as the ""Chicago of the Desert"" (شِيْكَاغو ٱلصَّحْرَاء), or ""Manhattan of the Desert"" (مَانْهَاتَن ٱلصَّحْرَاء).",https://en.wikipedia.org/wiki/Shibam
1385,Zambia,36,Chipata,http://www.wikidata.org/entity/Q856151,wd:Q856151,1312956,city,"The city of Chipata is the administrative centre of the Eastern Province of Zambia and Chipata District. It was declared the 5th city of the country, after Lusaka, Ndola, Kitwe and Livingstone, by President Edgar Lungu on 24 February 2017. The city has undergone rapid economic and infrastructure growth in the years, leading up to city status.",https://en.wikipedia.org/wiki/Chipata
1386,Zimbabwe,33,Masvingo,http://www.wikidata.org/entity/Q601142,wd:Q601142,447930,city in Zimbabwe,"Masvingo is a city in south-eastern Zimbabwe and the capital of Masvingo Province. The city is close to Great Zimbabwe, the national monument from which the country takes its name. Masvingo is close to Lake Mutirikwi, its recreational park, the Kyle dam and the Kyle National Reserve where there are many different animal species. It is mostly populated by the Karanga people who form the biggest branch of the various Shona tribes in Zimbabwe.",https://en.wikipedia.org/wiki/Masvingo
